Time	F0	IdealF0	SmoothedIdealF0
0.15358843537414973	200.8217032781556	--undefined--	--undefined--
0.16858843537414975	202.01252311571486	--undefined--	--undefined--
0.18358843537414973	205.27917421122848	214.07234202171676	218.7129147937093
0.19858843537414972	221.5587842829288	218.7129147937093	221.0707896480012
0.21358843537414973	228.29717680225102	223.45408400636657	223.45408400636657
0.22858843537414975	231.5607924483162	228.29803034823115	228.2980303482311
0.24358843537414973	236.48064993453	233.24698177992067	233.24698177992067
0.2585884353741497	240.73946700495645	238.30321455887318	238.3032145588732
0.27358843537414973	241.28683839383774	243.4690542863052	242.96908147899515
0.28858843537414974	243.48289185454885	248.74687697686642	246.48243057744753
0.30358843537414976	247.66696527106495	251.54038442249757	248.79105910444972
0.3185884353741497	250.29009418079534	250.60562393761342	249.86039072576264
0.3335884353741497	251.3979561907573	249.67433715801963	249.67433715801963
0.34858843537414974	250.49694998912537	248.74651117492434	248.74651117492434
0.3635884353741497	248.41071871583756	247.82213312750687	247.82213312750687
0.3785884353741497	246.58146579034954	246.90119020273897	246.90119020273903
0.3935884353741497	245.3816202366217	245.9836696352076	245.98366963520766
0.40858843537414974	244.92046361286947	245.0695587069378	245.06955870693784
0.42358843537414975	244.65429206404332	244.1588447472165	243.92737092955713
0.4385884353741497	244.02663536717674	243.25151513241664	241.82979602681667
0.4535884353741497	242.55325682049533	241.20095025128313	238.80157817772357
0.46858843537414974	238.9719932739496	235.58772004515643	234.87818597163758
0.4835884353741497	233.47445725561101	230.10512097176013	230.10512097176013
0.4985884353741497	226.47109460874836	224.75011298245704	224.75011298245704
0.5135884353741497	220.84014157835966	219.51972677664315	219.51972677664315
0.5285884353741497	212.3360536945056	214.41106215529894	214.41106215529894
0.5435884353741497	208.08400975257857	209.4212864128569	209.4212864128569
0.5585884353741497	203.83196581065158	204.5476327664931	204.54763276649314
0.5735884353741497	199.57992186872454	199.7873988219733	199.78739882197334
0.5885884353741496	195.32787792679756	195.1379450752006	195.13794507520055
0.6035884353741496	191.07583398487048	190.59669344863582	190.5966934486358
0.6185884353741496	186.8237900429435	186.16112586177854	186.16112586177857
0.6335884353741497	182.57174610101646	181.82878283491553	182.4217615758274
0.6485884353741497	174.0676582171624	177.59726212536236	179.67726147461306
0.6635884353741497	175.7674987311255	176.31122763171203	177.8846281724781
0.6785884353741497	177.19039069497592	176.6842082007135	177.01600984822238
0.6935884353741496	177.26581812006714	177.05797779776907	177.05797779776907
0.7085884353741496	177.66689810587363	177.43253809204145	177.43253809204145
0.7235884353741496	177.34197247377685	177.80789075622448	177.80789075622448
0.7385884353741496	178.41939965209247	178.1840374665505	178.1840374665505
0.7535884353741497	179.6235874270434	178.5609799027978	178.5609799027978
0.7685884353741497	179.69085573633197	178.9387197482983	178.83455806470468
0.7835884353741497	179.5923069849903	179.31725868994485	178.87130950759146
0.7985884353741497	179.171104951907	179.17419271090947	178.67108819093477
0.8135884353741497	178.36414622666493	178.36720152083637	178.23468949896755
0.8285884353741496	177.17122483711063	177.5638449768638	177.5638449768638
0.8435884353741496	175.7308623340263	176.7641067087359	176.7641067087359
0.8585884353741496	174.18790878092702	175.96797041992758	175.96797041992758
0.8735884353741497	171.78329353872772	175.17541988731242	173.92986468400403
0.8885884353741497	167.55455570732983	174.38643896083207	166.7600824271435
0.9035884353741497	158.20097975197976	167.51635365576948	155.09130528396435
0.9185884353741497	143.21032875769455	143.21344540173223	141.60732300927737
0.9335884353741496	122.43367934503765	122.43635022035681	129.0921200990425
0.9485884353741496	114.71235686064499	111.16407938083248	118.33917049966549
0.9635884353741496	108.94336068773264	109.795062919445	111.6594949206233
0.9785884353741496	108.03667911711436	108.44290627538334	108.44290627538334
0.9935884353741496	107.10326610288395	107.10740181532215	107.10740181532212
1.0085884353741497	105.78422087318904	105.7883444629981	105.7883444629981
1.0235884353741498	105.14908697298833	104.48553166771897	104.48553166771899
1.0385884353741497	104.2964852864413	103.19876337326043	103.19876337326043
1.0535884353741498	100.03009899342761	101.92784198714597	101.1593194293317
1.0685884353741497	95.67189727500869	100.67257235030533	98.14026275529709
1.0835884353741498	93.77314779170293	95.74031435416353	94.2320080277637
1.0985884353741497	89.79437805607824	89.79718957816478	90.09702630626074
1.1135884353741499	84.22033417119633	84.22298705128696	85.9202411806555
1.1285884353741498	80.67275575061561	81.44283561865205	82.34561307148441
1.1435884353741497	78.89896654032525	79.40289139860714	79.53321788467107
1.1585884353741498	77.12517733003489	77.41404280151394	77.41404280151394
1.1735884353741497	75.35138811974453	75.47501000674845	75.47501000674845
1.1885884353741498	73.57759890945417	73.58454525006898	73.58454525006897
1.2035884353741497	71.8038096991638	71.74143202068215	71.74143202068214
1.2185884353741498	70.03002048887343	69.94448427842028	69.9444842784203
1.2335884353741497	68.25623127858309	68.19254569052676	68.19254569052674
1.2485884353741497	66.48244206829273	66.48448888755755	66.48448888755753
1.2635884353741498	64.70865285800235	64.8192147379213	65.64657159321828
1.2785884353741497	61.16107443742164	63.19565164058984	64.00228522634376
1.2935884353741498	59.14996844616302	--undefined--	--undefined--
